geneID	symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
FBgn0036681	Obp73a	0.489461	0.074729	0.065072	0.456330	0.150595	0.262165	0.163356	0.233082	0.315695	0.276563	0.548595	0.356761
FBgn0036680	Cpr73D	2.416860	1.785370	1.744970	1.391780	1.195200	1.268010	2.089190	1.979350	1.061870	1.178020	1.263620	1.425160
FBgn0029931	CG14427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0040778	CG17977	6.015080	3.819550	5.670490	6.117730	4.668780	4.832700	7.528150	3.971080	5.607830	5.445710	6.128900	3.661890
FBgn0265693	lncRNA:CR44500	0.764184	0.700036	0.087082	0.000000	0.100766	0.233893	0.437216	0.000000	0.168990	0.185053	0.000000	0.716145
FBgn0030100	CG12106	3.884850	5.031330	4.844200	2.997420	5.234450	3.970330	3.442570	5.316000	4.907650	3.519700	2.302220	5.126190
FBgn0267952	CR46232	0.144048	0.043985	0.191506	0.000000	0.132959	0.000000	0.096151	0.091461	0.037163	0.244177	0.053817	0.000000
FBgn0015570	alpha-Est2	8.956630	8.668720	9.020150	13.955600	6.729430	6.502770	7.239940	7.538950	7.715680	10.593500	8.137280	5.953760
FBgn0015571	alpha-Est3	6.685350	7.129600	5.935030	5.306430	6.139720	4.737700	5.800800	6.590920	4.697130	5.259880	4.034990	5.248050
FBgn0036549	CG10516	3.986590	5.732710	5.065850	7.649570	5.476790	4.518890	3.991520	4.238330	5.310010	5.107570	3.896710	4.409330
FBgn0028570	robl22E	0.763439	0.189318	0.329749	0.355881	0.572355	0.221404	0.206936	1.181170	0.319951	0.525555	0.000000	0.225969
FBgn0015574	alpha-Est6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030459	0.000000	0.000000	0.000000	0.000000
FBgn0040775	CG12158	1747.630000	1197.720000	1239.970000	1112.190000	1177.110000	1136.670000	1984.080000	1315.990000	942.959000	1032.070000	931.852000	983.452000
FBgn0015576	alpha-Est8	39.328400	39.044100	38.143900	35.948500	27.299800	30.079900	38.028100	35.521500	40.089300	34.311700	28.475700	32.944700
FBgn0040777	CG14767	182.144000	233.481000	223.452000	227.224000	215.408000	213.193000	205.836000	237.028000	246.397000	227.038000	217.251000	212.762000
FBgn0261587	CG42697	0.090726	0.083080	0.550554	0.352238	0.078841	0.934142	0.000000	0.257107	0.207733	0.074991	0.098405	0.190267
FBgn0038225	soti	0.062548	0.000000	0.049893	0.058314	0.057733	0.000000	0.125250	0.119141	0.000000	0.000000	0.280418	0.000000
FBgn0038224	ATPsynE	509.006000	445.374000	438.976000	486.781000	536.849000	579.147000	666.571000	456.206000	476.438000	534.795000	458.796000	658.685000
FBgn0250834	CG33308	0.073857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265697	lncRNA:CR44504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038221	CG3259	0.222911	0.204236	0.330222	0.059378	0.058826	0.443512	0.095690	0.151680	0.147913	0.215919	0.035732	0.034816
FBgn0029930	CG12541	9.905120	9.382290	6.216970	5.758560	7.380460	7.843780	10.996800	8.877470	7.075310	5.330240	8.257120	10.731300
FBgn0263554	mir-4952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0035815	Snmp2	40.305500	30.489800	30.194100	33.220300	32.281800	39.253300	35.030400	30.016300	28.585700	25.854700	31.009000	34.738300
FBgn0053958	CG33958	0.633796	0.948303	0.825758	0.413626	0.643509	0.656316	0.676885	0.925564	0.490546	0.680423	0.520936	0.346473
FBgn0035817	CG7409	20.394500	15.596500	16.117800	14.651700	16.233400	19.841300	35.967500	18.888200	14.263100	11.575900	14.259200	16.057100
FBgn0035816	CG13685	16.688000	12.372900	13.588800	14.261600	14.921900	16.070200	21.756000	13.228000	14.059500	14.143800	22.171800	16.078500
FBgn0035811	CG12262	59.510700	40.867100	42.206600	48.478800	33.555300	34.897700	40.388100	39.484800	37.258800	45.900800	44.140900	37.205300
FBgn0035813	CG8492	0.250010	0.251743	0.159420	0.081508	0.115375	0.200667	0.212834	0.237969	0.144984	0.179988	0.098003	0.177498
FBgn0035812	CG7457	4.178560	4.574580	4.505300	4.980310	4.326220	3.758880	4.420750	4.649960	4.696970	4.441720	3.562240	4.892010
FBgn0031065	CG14234	9.188800	10.953900	10.387800	8.070380	10.938900	9.745620	10.296900	11.750700	9.996770	9.851050	7.587790	9.630540
FBgn0261583	CG42693	0.000000	0.000000	0.201492	0.000000	0.000000	0.000000	0.000000	0.240575	0.000000	0.000000	0.000000	0.276172
FBgn0052230	ND-MLRQ	545.161000	143.936000	209.017000	331.356000	184.873000	233.648000	500.584000	141.717000	183.194000	195.109000	448.678000	168.479000
FBgn0036354	Poc1	3.195430	4.490590	3.041330	2.471320	3.820880	2.139420	3.599300	4.011670	3.653590	2.800630	2.238430	2.898140
FBgn0036353	CG10171	12.836700	15.437400	15.378100	15.383200	15.451000	13.288700	12.621500	13.430400	14.757800	14.637300	13.411900	13.789000
FBgn0036352	CG14110	0.059151	0.000000	0.000000	0.000000	0.000000	0.000000	0.236898	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036351	CG14107	0.144449	0.198485	0.115224	0.000000	0.066665	0.154739	0.072314	0.137573	0.000000	0.122428	0.000000	0.078965
FBgn0036350	CG14111	0.265437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036359	CG14105	14.281900	10.198600	10.046800	9.855340	5.812780	9.757870	10.471400	6.104900	9.748360	7.148450	8.949020	7.991840
FBgn0030102	SmydA-9	4.497620	6.283560	3.587910	3.642800	5.526950	4.878590	5.094580	6.398700	4.765050	4.765300	3.591960	4.671830
FBgn0051928	CG31928	0.000000	0.000000	0.072537	0.000000	0.000000	0.000000	0.045523	0.036510	0.035190	0.154147	0.000000	0.000000
FBgn0051922	CG31922	6.890340	6.959320	7.892050	7.082780	7.664540	6.813440	9.021550	7.067160	7.384100	6.289160	6.534680	4.056510
FBgn0051921	CG31921	0.023629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022382	0.090944	0.000000	0.000000	0.000000
FBgn0051926	CG31926	0.000000	0.000000	0.000000	0.034549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051924	CG31924	0.000000	0.077511	0.000000	0.078886	0.156200	0.000000	0.169436	0.080586	0.000000	0.071714	0.000000	0.092510
FBgn0036056	CG6709	12.239200	13.461000	13.509500	10.359200	8.309080	8.497780	10.876000	12.430800	15.480700	12.178800	11.590100	12.077800
FBgn0250836	CG8628	0.252574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036750	CG6034	0.105501	0.161061	0.168303	0.065567	0.129838	0.113015	0.528121	0.033490	0.163302	0.059607	0.000000	0.000000
FBgn0036022	CG8329	470.762000	616.701000	660.493000	536.535000	675.919000	504.773000	482.051000	502.089000	584.244000	530.828000	651.300000	494.134000
FBgn0005672	spi	71.310400	70.469700	70.084500	66.471400	67.413100	61.974700	68.538200	68.861600	69.295700	61.998900	77.367000	61.923300
FBgn0052713	CG32713	0.103955	0.000000	0.000000	0.000000	0.000000	0.000000	0.104075	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0052712	CG32712	0.000000	0.360176	0.000000	0.000000	0.000000	0.000000	0.131222	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0027599	CG2790	8.737190	10.004700	7.371560	6.453950	7.754450	6.263750	7.469440	9.377480	6.814440	5.354560	7.043260	7.495130
FBgn0052865	lncRNA:alphagamma-element:CR32865	0.361863	0.248616	0.324732	0.463882	0.000000	0.436097	0.452888	0.129240	0.105028	0.076675	0.354884	0.395635
FBgn0038439	Cad89D	0.404787	0.306630	0.080723	0.188693	0.107777	0.116745	0.350730	0.177932	0.084349	0.138551	0.165772	0.195750
FBgn0052719	CG32719	0.095217	0.124606	0.010850	0.063409	0.000000	0.000000	0.068096	0.064775	0.010528	0.023058	0.000000	0.014872
FBgn0052718	CG32718	0.068598	0.123456	0.000000	0.000000	0.063312	0.073484	0.000000	0.196146	0.000000	0.000000	0.000000	0.000000
FBgn0053223	CG33223	0.000000	0.098159	0.085475	0.000000	0.000000	0.000000	0.000000	0.000000	0.082935	0.000000	0.000000	0.000000
FBgn0264748	CG44006	10.719600	6.823120	6.824570	9.712450	5.574330	6.469430	11.740600	8.244170	10.088500	10.663700	7.896960	11.830100
FBgn0250837	dUTPase	3.491850	3.040040	3.115700	2.222230	3.095010	3.608940	2.832700	3.520370	2.431380	2.253140	1.786090	3.663680
FBgn0030243	CG2186	20.692800	24.731800	24.997500	23.655100	24.480200	25.487500	23.208800	26.073100	27.309400	26.490000	27.234700	28.914400
FBgn0027596	Kank	45.989700	29.122500	30.360700	33.443100	26.921500	35.408200	42.420100	32.392800	30.367800	28.163000	42.403400	30.281400
FBgn0264741	CG43999	0.000000	0.086905	0.355724	0.350192	0.529040	0.305678	0.000124	0.544897	0.000000	0.000023	0.630319	0.000000
FBgn0264740	CG43998	0.922570	0.757492	0.430676	0.630135	1.815490	1.240900	0.790055	0.190914	0.406060	0.546008	0.843150	1.274520
FBgn0264743	CG44001	92.483300	75.743200	83.245700	96.486700	92.115500	99.687400	96.837100	77.839800	85.574200	97.249300	100.786000	89.066000
FBgn0264742	CG44000	0.000000	0.000000	0.830502	0.000000	0.714770	0.000000	0.000000	0.000000	0.000000	0.448280	0.000000	0.000000
FBgn0264745	CR44003	1.525670	1.651710	1.714850	1.971950	1.216200	1.522920	1.874720	1.750260	1.583390	1.175530	1.632260	2.009250
FBgn0264744	CG44002	1.365770	1.563900	1.322900	1.045940	1.305660	1.410810	2.148860	1.533040	0.981572	0.785488	1.530770	1.279910
FBgn0264747	CG44005	0.130181	0.318010	0.039873	0.161825	0.080106	0.092971	0.174728	0.123984	0.000000	0.073557	0.194544	0.332104
FBgn0264746	CG44004	8.497700	6.685970	6.861610	9.186160	4.860110	6.036490	8.648710	6.796510	8.554210	8.925460	5.604550	7.159650
FBgn0034247	CG6484	2.635150	3.517470	3.813630	3.965940	3.683200	4.234310	2.826870	3.728730	2.039550	3.350150	4.050530	4.033510
FBgn0016797	fz2	24.309400	28.670600	29.455800	35.976200	26.696200	27.216900	26.534100	28.544400	31.107100	33.333700	31.355600	27.152600
FBgn0267298	lncRNA:CR45734	3.323880	0.608973	0.000000	1.859330	0.613603	2.848530	0.000000	1.899400	1.029050	2.817170	1.490180	0.726817
FBgn0038862	Usp8	27.449000	48.811000	82.339000	83.274200	49.714300	23.333900	23.706200	42.917300	78.982600	75.880700	58.386800	20.016800
FBgn0267296	lncRNA:CR45732	0.104999	0.000000	0.000000	0.048946	0.048458	0.000000	0.105129	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267297	lncRNA:CR45733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267294	lncRNA:CR45730	0.000000	0.000000	0.000000	1.007370	0.000000	0.231505	0.216369	0.000000	0.167259	0.183158	0.726630	0.708970
FBgn0267295	lncRNA:CR45731	0.000000	0.428403	0.000000	0.000000	0.431660	0.000000	0.468237	0.000000	0.000000	0.396366	0.000000	0.511304
FBgn0267292	lncRNA:CR45728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038861	CG7009	6.622150	6.524100	4.485010	4.601300	5.651080	5.353890	6.943090	5.592950	4.738590	3.759400	4.831430	4.849550
FBgn0036468	CG13461	0.145665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267291	lncRNA:CR45727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265838	lncRNA:CR44627	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.523595	0.000000	0.269835	0.000000	0.000000	0.381169
FBgn0265839	lncRNA:CR44628	1.494110	0.273738	0.238364	0.835782	0.000000	0.480164	0.598382	0.284598	0.462564	0.506535	1.004770	0.000000
FBgn0035540	Syx17	10.572700	13.580400	12.650400	8.464190	10.890300	7.632670	10.048800	10.580200	10.199200	7.662250	8.243500	8.208870
FBgn0035989	CG3967	18.394900	15.681200	17.038900	16.310300	14.568400	16.837000	19.480100	16.751200	16.982600	16.612400	18.674800	15.146900
FBgn0015035	Cyp4e3	6.193800	3.075840	4.186560	3.525510	3.339940	2.130200	7.800780	2.825300	3.961260	3.481300	3.434510	3.742330
FBgn0035547	CG15022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265832	lncRNA:CR44621	0.157988	0.000000	0.378072	0.147294	0.437481	0.338487	0.316367	0.000000	0.122280	0.535614	0.000000	0.690931
FBgn0265833	CG44622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265834	CG44623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265835	CG44624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034246	Dcr-2	17.832900	16.825200	16.392900	19.488600	18.151000	19.022600	16.547800	16.484600	16.533300	17.215800	19.249900	20.341800
FBgn0038866	CG5810	0.530406	0.364414	0.564125	0.412097	0.530504	0.520842	0.398296	0.252641	0.410524	0.187312	0.099089	0.676559
FBgn0028668	Vha16-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263829	CG34334	0.000000	0.020401	0.017732	0.041400	0.000000	0.071389	0.022247	0.042308	0.068771	0.056455	0.024886	0.000000
FBgn0260243	E(var)3-9	6.053030	5.099350	4.828370	5.114240	4.364910	4.718440	6.195790	4.658260	4.956820	5.198980	5.633410	4.077120
FBgn0028848	Gpo3	0.049940	0.000000	0.059765	0.023268	0.046093	0.000000	0.050002	0.023769	0.019135	0.042326	0.000000	0.000000
FBgn0038865	cDIP	14.415700	12.887100	14.424300	16.063100	10.738300	10.566100	12.724300	12.525300	14.338400	12.352100	9.921190	9.988950
FBgn0028844	CG15283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113190	0.000000	0.000000	0.000000	0.000000
FBgn0028662	VhaPPA1-1	155.702000	105.225000	111.880000	134.662000	119.591000	152.437000	156.684000	115.143000	121.769000	127.910000	206.268000	149.662000
FBgn0028663	VhaM9.7-b	230.047000	143.047000	161.839000	193.198000	151.934000	175.876000	230.277000	141.772000	158.923000	159.450000	212.534000	144.079000
FBgn0028664	VhaM9.7-c	39.117000	74.110200	56.861400	47.093500	56.173100	46.752100	45.234400	68.198500	62.803600	48.292200	45.292300	62.737800
FBgn0085339	CG34310	19.127700	12.666600	14.209000	16.033800	13.897900	16.166900	17.111100	12.457900	12.941400	13.971200	19.517200	14.472200
FBgn0260718	CR42545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.191704	0.000000	0.000000	0.000000
FBgn0028667	Vha16-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0270924	zf30C	8.271880	11.064200	9.739640	8.555170	11.078800	8.740060	8.168910	11.036600	9.625290	9.582050	8.320880	9.785510
FBgn0270925	CG4836	0.000000	0.038600	0.022392	0.013074	0.064852	0.000000	0.042191	0.013356	0.010854	0.023788	0.047235	0.030691
FBgn0270926	AsnS	17.535000	16.439300	14.441100	18.380400	11.140100	12.793500	14.678000	14.263000	14.892100	18.235800	13.527100	11.744700
FBgn0051999	CG31999	26.832600	33.119300	31.714300	25.438200	26.822100	29.330100	28.887100	29.239400	29.618300	26.548400	26.943800	31.399700
FBgn0083024	snoRNA:Psi18S-640c	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0264842	lncRNA:CR44050	0.274055	0.000000	0.131165	0.153303	0.101184	0.058749	0.000000	0.104404	0.212266	0.092911	0.184299	0.000000
FBgn0270928	VAChT	34.829500	35.055500	39.093800	45.124100	36.316000	40.427300	41.525700	35.218700	42.067300	41.937200	59.974400	41.880300
FBgn0264843	lncRNA:CR44051	0.288630	0.264411	0.920935	1.345460	0.266412	0.309366	0.000000	0.000000	0.224200	0.000000	0.000000	0.631134
FBgn0032454	CG5787	10.164000	8.726150	9.634950	8.761950	9.366880	8.136150	9.106190	9.391250	9.101430	8.790350	9.603580	7.082470
FBgn0034807	CG9897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0029643	CG14420	0.000000	0.069979	0.000000	0.000000	0.035266	0.040960	0.076526	0.000000	0.059161	0.000000	0.000000	0.041790
FBgn0035548	CG15023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0039370	CG4956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.052949	0.000000	0.000000
FBgn0039371	CG4960	0.000000	0.000000	0.000000	0.126791	0.000000	0.072842	0.000000	0.000000	0.000000	0.000000	0.000000	0.101365
FBgn0029647	CG17959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0039373	CG5024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103980	0.000000	0.000000	0.000000	0.000000
FBgn0029649	CG4116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0029648	CG3603	11.745000	11.334600	11.354100	13.306500	11.892900	9.393070	10.317200	9.160840	7.825290	9.951020	10.329800	10.175400
FBgn0031143	CG1532	22.027200	17.494000	18.094600	22.985500	23.689200	28.034300	21.801600	16.792700	19.238400	21.366900	22.819800	22.370700
FBgn0083985	CG34149	2.701700	2.536240	2.459460	2.693670	3.717140	3.774730	3.087080	3.116300	1.896500	2.879890	2.397870	3.715010
FBgn0028968	gammaCOP	60.181700	63.101400	57.258700	60.773200	56.977600	58.887600	59.376400	58.975000	59.759100	57.899700	51.783800	62.070400
FBgn0001970	Pgant35A	5.151440	5.623700	4.556310	5.225770	4.878080	5.289690	4.944010	4.829970	5.164660	4.976950	4.756660	5.194470
FBgn0263132	Cht6	0.711906	0.812570	0.638648	0.563707	0.629230	0.629744	0.644891	0.624082	0.714075	0.620217	0.627233	0.560237
FBgn0051992	gw	132.444000	111.569000	116.573000	126.970000	108.413000	115.858000	133.301000	111.808000	122.228000	118.193000	132.830000	113.355000
FBgn0261455	scaRNA:MeU5-G38	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.580200	0.000000	0.000000
FBgn0030107	CG15370	0.199008	0.000000	0.000000	0.000000	0.137767	0.053296	0.000000	0.000000	0.000000	0.000000	0.167288	0.000000
FBgn0263396	sqd	291.488000	290.476000	323.975000	378.067000	321.356000	379.705000	288.475000	307.799000	343.476000	352.128000	479.022000	392.915000
FBgn0261452	scaRNA:MeU2-G25	19.854200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.252900	0.000000
FBgn0263395	hppy	25.256300	21.768300	21.700700	18.553500	20.491700	19.882400	23.445500	22.637000	21.022200	19.670000	20.395400	19.245900
FBgn0261453	scaRNA:MeU2-C41	0.000000	8.360830	0.000000	8.509150	25.273200	19.554300	9.138250	0.000000	14.133900	0.000000	20.459300	0.000000
FBgn0267120	lncRNA:CR45560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051898	CG31898	0.915472	0.641302	1.116880	1.255150	1.093530	1.153750	1.240110	1.025760	0.708557	0.775912	1.810720	0.824279
FBgn0267121	lncRNA:CR45561	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0031142	r-cup	0.053933	0.419952	0.365683	0.175989	0.124454	0.259990	0.405001	0.462296	0.396562	0.274269	0.181348	0.117934
FBgn0036053	iPLA2-VIA	54.604600	81.162300	72.146000	72.206800	81.854500	76.724800	56.998400	77.431800	79.443500	77.787400	60.948200	85.515100
FBgn0263563	mir-4956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032636	CG5043	0.000000	0.061528	0.053577	0.000000	0.061996	0.071951	0.000000	0.031984	0.025993	0.000000	0.000000	0.110152
FBgn0263392	Tet	18.924600	23.960800	24.351000	21.140100	24.351800	23.090600	19.667300	26.247000	24.610500	23.278800	23.337600	25.564300
FBgn0039010	CG4907	0.000000	0.052869	0.030691	0.071742	0.035514	0.000000	0.019262	0.036644	0.000000	0.032610	0.000000	0.000000
FBgn0039013	CG4813	2.240960	3.169300	2.101170	1.906000	2.649070	2.105790	2.637360	2.995500	2.464750	1.699400	1.630400	2.149210
FBgn0032637	CG5050	0.723605	0.459596	0.711469	0.572771	0.308726	0.298572	0.725007	0.371637	0.690332	0.236229	0.499844	0.365688
FBgn0039015	Takl2	0.575459	0.263686	0.573851	0.670608	0.597506	0.231290	0.864247	0.959223	0.668034	1.158430	0.322477	0.235971
FBgn0033844	bbc	53.691900	51.773800	53.550000	50.540100	47.949500	48.501800	51.237300	47.748900	49.835500	47.009800	50.031900	47.658600
FBgn0003023	otu	0.086377	0.204915	0.104087	0.086904	0.137649	0.119823	0.130648	0.177593	0.144282	0.157988	0.041786	0.188883
FBgn0039016	Dcr-1	3.458830	3.603800	3.778140	3.442590	3.278870	3.688550	3.275920	3.598390	3.533250	3.393730	2.907530	3.687950
FBgn0033413	prel	49.446400	72.786100	63.986200	58.841900	79.562900	67.931700	62.510500	73.609500	71.714100	71.970800	55.292800	78.529400
FBgn0267124	lncRNA:CR45564	0.539124	0.329246	0.430048	0.670174	0.331750	0.385021	0.000000	0.342309	0.417272	0.000000	0.402839	0.589439
FBgn0263390	Nha2	7.238170	6.973570	7.141370	9.970840	6.395920	6.284490	7.946760	6.279390	6.896490	8.506730	6.946900	6.649710
FBgn0003028	ovo	6.000100	6.911080	7.448350	7.117380	6.117750	7.893180	6.190990	7.960600	7.432630	6.753500	7.164260	8.486480
FBgn0032631	CG15140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0053402	5SrRNA:CR33402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0053403	5SrRNA:CR33403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0053400	5SrRNA:CR33400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0053401	5SrRNA:CR33401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0040725	CG13946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032632	CG6380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0031141	CG1304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036271	Pbgs	13.391900	11.900700	13.169200	14.269000	14.525400	16.464000	13.594200	12.543500	14.063400	14.106500	17.540800	19.059900
FBgn0053408	5SrRNA:CR33408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032633	Lrch	14.520400	12.689300	12.151200	11.506300	11.089100	14.799800	13.524400	12.974000	13.286800	12.021100	15.840500	14.662100
FBgn0036272	Sms	15.718400	16.527500	16.125200	13.612500	16.326400	15.109500	16.093200	15.868800	14.646400	13.250100	11.658200	15.713000
FBgn0031228	ND-15	102.731000	52.858200	53.191600	66.483700	54.952200	62.153000	95.283600	48.234800	52.248400	54.957500	75.855100	52.243100
FBgn0031229	CG3436	18.935700	13.780200	14.074000	14.844700	15.608700	16.059700	17.228200	14.137700	13.202400	12.995400	11.715700	15.039300
FBgn0267128	lncRNA:CR45568	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036273	INPP5E	6.383730	8.251680	7.536400	7.046520	8.873220	8.431430	8.247400	7.356300	8.008460	6.468710	7.752330	7.882080
FBgn0039530	Tusp	11.955500	8.754930	8.174700	8.528040	9.196780	10.553500	11.905900	8.734020	8.741820	9.488020	11.023400	10.584800
FBgn0017457	U2af38	13.861600	12.201000	10.388200	8.873210	13.067800	10.515900	13.730600	12.027300	10.232300	9.407140	11.222500	11.164200
FBgn0262409	mir-304	0.000000	0.000000	0.000000	25.333800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036212	CG11597	2.142240	3.176040	2.073720	2.100560	2.133260	3.190590	2.891810	2.497290	2.180570	2.917570	2.681250	2.782060
FBgn0030707	CG8916	6.808610	5.085560	5.345650	5.862130	6.930220	5.052930	9.186280	4.626520	7.012340	5.923780	6.963050	5.220340
FBgn0051441	CG31441	5.085130	6.022810	6.385620	5.698670	6.730750	6.656570	6.891410	4.841030	6.400630	5.877160	6.735750	6.680750
FBgn0035312	CG15820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053314	0.000000	0.000000	0.000000	0.000000	0.058217
FBgn0033721	CG13159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036277	CG10418	7.091100	3.247930	3.888790	5.991310	6.749790	4.747670	7.765480	3.376790	2.401160	2.253780	6.209220	5.330110
FBgn0040984	CG4440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0261597	RpS26	758.918000	331.173000	392.635000	508.699000	371.501000	391.694000	675.086000	370.895000	361.818000	436.953000	538.913000	309.264000
FBgn0033358	spab	29.014900	22.850600	23.977200	29.970100	22.687200	28.286800	37.933300	18.488900	27.505800	24.812900	38.135400	22.651000
FBgn0051360	CG31360	38.052000	14.328100	18.994100	25.138100	25.857300	24.382700	37.982200	16.230500	22.224100	22.358100	39.640200	19.908300
FBgn0261046	Dscam3	12.469400	10.743000	10.108800	9.360570	9.284390	8.572740	12.131900	10.406400	10.822400	9.662220	9.993870	9.410440
FBgn0261041	stj	40.040000	40.170900	39.759600	35.496400	36.057700	29.766200	41.190500	38.334700	39.843200	37.317000	33.741300	30.170900
